156,2,10,0,2,0,10,0.0012837939888234405
157,2,10,0,3,1,10,0.003096209031868298
158,2,11,0,1,0,2,0.0036248300860897147
159,2,11,0,2,0,2,7.551729346020239e-05
160,2,11,0,3,1,2,0.0018124150430448573
161,2,1,0,1,0,3,0.00030206917384080956
162,2,1,0,2,1,3,0.002303277450536173
163,2,1,3,1,0,3,3.7758646730101195e-05
164,2,1,3,2,1,3,0.00015103458692040478
165,2,7,3,1,0,8,7.551729346020239e-05
166,2,7,3,2,1,8,0.0004908624074913155
167,2,7,4,1,0,5,0.00022655188038060717
168,2,7,4,2,1,8,7.551729346020239e-05
169,2,4,3,3,1,7,0.0024165533907264765
170,2,11,13,1,0,2,0.0004908624074913155
171,2,11,13,2,1,2,0.0007174142878719227
172,2,13,0,1,0,10,0.0009062075215224287
173,2,18,0,1,0,6,0.00022655188038060717
174,2,1,18,1,0,6,0.00011327594019030358
175,2,18,0,1,0,9,0.0018124150430448573
176,2,18,3,2,0,9,0.0003775864673010119
177,2,14,3,1,0,5,0.0004908624074913155
178,2,14,3,2,1,5,0.0006796556411418215
179,2,13,0,1,0,9,0.0024920706841866785
180,2,13,0,2,0,6,0.0006796556411418215
181,2,13,0,3,1,10,0.005172934602023864
182,2,12,0,3,1,5,0.0004153451140311131
183,2,11,18,2,0,2,0.0010572421084428334
184,2,11,18,3,1,2,0.001548104515934149
185,2,6,0,2,1,3,0.001548104515934149
186,2,11,0,3,1,5,0.0015103458692040477
187,2,12,3,1,0,6,0.0003775864673010119
188,2,12,3,2,0,5,0.00026431052711070835
189,2,12,3,3,1,2,0.00026431052711070835
190,2,1,0,1,0,7,0.0016236218093943512
191,2,12,0,1,0,10,0.00015103458692040478
192,2,12,0,2,1,10,0.00022655188038060717
193,2,7,3,1,0,8,0.00022655188038060717
194,2,11,5,1,0,2,0.006456728590847304
195,2,11,5,2,1,2,0.004531037607612143
196,2,14,0,2,1,7,0.005928107536625887
197,2,17,0,2,1,1,0.007174142878719226
198,2,17,3,1,0,1,0.0010950007551729347
199,2,11,14,2,1,6,0.0007174142878719227
200,2,8,0,1,0,4,0.0010572421084428334
201,2,14,0,1,1,1,0.0007174142878719227
202,2,14,0,2,1,2,0.0008684488747923274
203,2,1,14,1,0,10,0.0007929315813321251
204,2,7,0,1,0,4,0.00015103458692040478
205,2,7,9,2,1,7,0.0004153451140311131
206,2,1,0,1,0,10,0.001359311282283643
207,2,5,3,1,0,7,0.0009439661682525298
208,2,9,5,2,1,4,0.000981724814982631
209,2,18,0,1,0,6,0.0006796556411418215
210,2,18,0,2,1,7,3.7758646730101195e-05
211,2,11,4,1,0,4,0.00018879323365050596
212,2,7,9,2,1,8,0.005475003775864673
213,2,7,6,1,1,10,0.0020767255701555657
214,2,7,2,1,1,2,0.003587071439359613
215,2,17,15,1,0,1,0.0010950007551729347
216,2,1,0,1,0,3,0.0007551729346020238
217,2,1,0,2,0,3,0.0004153451140311131
218,2,10,0,1,0,8,0.00022655188038060717
219,2,10,6,2,1,8,0.00015103458692040478
220,2,15,5,1,0,3,0.0006418969944117203
221,2,15,5,2,0,3,0.00030206917384080956
222,2,11,6,1,0,6,0.0006418969944117203
223,2,11,0,1,0,4,7.551729346020239e-05
224,2,11,0,2,1,8,0.00030206917384080956
225,2,15,3,1,1,8,0.0007551729346020238
226,2,11,3,2,1,7,0.0005286210542214167
227,2,9,3,1,1,4,0.0009439661682525298
228,2,17,10,1,0,1,0.00030206917384080956
229,2,17,10,2,1,1,0.003096209031868298
230,2,11,16,3,1,2,0.0005286210542214167
231,2,5,0,1,0,2,0.0012837939888234405
232,2,5,0,2,1,4,0.0005286210542214167
233,2,1,0,2,0,8,0.0006796556411418215
234,2,1,0,1,0,3,0.00015103458692040478
235,2,1,0,1,1,9,0.0006796556411418215
236,2,2,0,1,0,7,7.551729346020239e-05
237,2,2,0,2,1,3,0.00030206917384080956
238,2,15,14,1,0,6,0.00015103458692040478
239,2,13,0,1,0,10,0.00033982782057091076
240,2,10,0,1,0,8,7.551729346020239e-05
241,2,1,0,1,1,6,0.0007174142878719227
242,2,1,0,3,1,6,0.00030206917384080956
243,2,13,0,1,1,10,0.0005286210542214167
244,2,10,0,1,1,3,0.0008684488747923274
245,2,11,0,1,1,2,0.0013215526355535418
246,2,6,5,1,0,5,0.0006418969944117203
247,2,6,5,2,0,4,7.551729346020239e-05
248,2,6,17,3,1,5,0.003096209031868298
249,2,14,3,1,1,9,0.002567587977646881
250,2,10,3,1,1,8,0.0003775864673010119
251,2,14,12,1,1,5,0.001548104515934149
252,3,12,0,1,0,5,0.0013215526355535418
253,3,12,0,2,0,5,0.0011327594019030357
254,3,12,0,3,1,5,0.004606554901072346
255,3,10,0,1,0,8,0.001963449629965262
256,3,10,2,2,0,8,7.551729346020239e-05
257,3,10,2,3,1,8,0.006456728590847304
258,3,11,0,1,0,2,0.008911040628303881
259,3,11,5,2,0,2,0.00022655188038060717
260,3,11,5,3,1,2,0.003964657906660625
261,3,17,0,1,0,4,0.0007551729346020238
262,3,17,0,2,1,4,0.0010194834617127321
263,3,1,0,1,0,3,0.001774656396314756
264,3,1,0,2,0,9,0.0004908624074913155
265,3,7,0,1,0,8,0.0008306902280622263
266,3,7,0,2,0,9,0.00026431052711070835
267,3,7,3,3,1,10,7.551729346020239e-05
268,3,7,0,2,0,7,3.7758646730101195e-05
269,3,7,4,3,1,5,0.00033982782057091076
270,3,11,12,1,0,5,0.001774656396314756
271,3,11,12,2,0,5,0.00011327594019030358
272,3,11,12,3,1,5,0.000981724814982631
273,3,12,0,1,0,3,0.0003775864673010119
274,3,12,17,2,0,3,7.551729346020239e-05
275,3,12,17,3,1,3,0.00015103458692040478
276,3,1,3,1,0,2,7.551729346020239e-05
277,3,1,3,2,1,2,0.00030206917384080956
278,3,11,3,1,0,9,0.0006796556411418215
279,3,11,3,2,1,10,0.0003775864673010119
280,3,14,18,1,0,9,0.0009439661682525298
281,3,14,18,2,0,9,0.00033982782057091076
282,3,14,18,3,1,9,0.004417761667421839
283,3,7,11,1,0,2,0.0006418969944117203
284,3,7,3,2,1,2,0.0003775864673010119
285,3,12,0,1,0,3,0.0010194834617127321
286,3,12,2,2,1,5,0.003360519558979006
287,3,1,0,1,0,3,0.00015103458692040478
288,3,1,0,2,0,9,3.7758646730101195e-05
289,3,1,0,3,1,3,0.00030206917384080956
290,3,7,5,1,0,4,7.551729346020239e-05
291,3,7,3,2,1,10,0.0003775864673010119
292,3,7,8,2,1,3,0.0012082766953632382
293,3,1,0,1,0,6,7.551729346020239e-05
294,3,1,0,2,0,2,3.7758646730101195e-05
295,3,1,0,3,1,2,0.00026431052711070835
296,3,2,0,1,0,10,0.00033982782057091076
297,3,2,0,2,1,3,0.00026431052711070835
298,3,1,18,1,0,2,0.00015103458692040478
299,3,6,0,1,0,4,0.00026431052711070835
300,3,1,0,1,0,6,0.0024165533907264765
301,3,1,0,2,1,7,0.00015103458692040478
302,3,17,8,1,1,7,0.004719830841262649
303,3,9,18,1,1,1,0.006116900770276394
304,3,9,6,1,0,4,0.0011327594019030357
305,3,9,6,2,0,4,0.00015103458692040478
306,3,9,6,3,1,4,0.0026431052711070836
307,3,2,14,1,0,2,3.7758646730101195e-05
308,3,2,14,2,1,8,0.00026431052711070835
309,3,13,0,1,0,5,0.00018879323365050596
310,3,13,0,2,1,10,0.00045310376076121433
311,3,13,0,1,1,10,0.0005663797009515179
312,3,13,0,1,1,10,0.0005663797009515179
313,3,7,0,1,1,4,7.551729346020239e-05
314,3,7,0,1,1,7,0.0
315,3,12,4,2,0,5,0.00015103458692040478
316,3,4,0,1,0,5,0.0007174142878719227
317,3,4,0,2,1,7,0.00030206917384080956
318,3,11,17,1,0,8,0.0
319,3,11,17,2,1,2,0.0003775864673010119
320,3,11,0,1,0,2,0.0004908624074913155
321,3,11,0,2,1,2,0.0010950007551729347
322,3,10,5,1,0,10,0.0005663797009515179
323,3,10,5,2,1,8,0.00033982782057091076
324,3,10,0,1,1,3,0.0006418969944117203
325,3,14,0,1,0,1,0.0008684488747923274
326,3,14,0,2,1,7,0.00015103458692040478
327,3,1,0,1,1,3,0.0014725872224739466
328,3,5,0,1,0,3,0.0007174142878719227
329,3,5,16,2,0,5,0.00015103458692040478
330,3,5,16,3,1,5,0.0048708654281830535
331,3,12,0,1,0,5,0.00026431052711070835
332,3,12,17,2,1,5,0.0007551729346020238
333,3,1,3,1,0,2,0.0013215526355535418
334,3,16,3,2,1,2,0.003133967678598399
335,3,1,0,1,1,9,0.0009062075215224287
336,3,4,0,1,1,1,0.00033982782057091076
337,3,6,14,1,1,10,3.7758646730101195e-05
338,3,6,14,1,1,8,7.551729346020239e-05
339,3,11,5,1,0,4,0.00026431052711070835
340,3,11,5,2,1,2,0.0008306902280622263
341,3,11,0,1,0,8,0.00033982782057091076
342,3,11,17,2,1,8,0.00022655188038060717
343,3,5,14,1,0,3,0.00015103458692040478
344,3,5,14,2,1,1,0.0005663797009515179
345,3,6,12,1,0,7,3.7758646730101195e-05
346,3,6,12,2,1,5,0.0005286210542214167
347,3,6,7,1,0,4,0.00033982782057091076
348,3,6,7,2,1,4,0.0004153451140311131
349,3,11,0,1,0,3,0.00022655188038060717
350,3,11,0,2,1,6,0.0028318985047575897
351,3,1,0,1,1,4,0.00045310376076121433
352,3,1,0,1,1,5,0.00030206917384080956
353,3,8,0,1,0,1,0.0007551729346020238
354,3,8,0,2,1,1,0.0029451744449478933
355,3,8,0,1,0,1,0.0008306902280622263
356,3,8,0,2,0,1,0.00030206917384080956
357,3,12,3,1,1,5,0.0009062075215224287
358,3,14,0,2,1,2,0.0005663797009515179
359,3,17,0,1,1,9,0.006909832351608519
360,3,14,0,1,0,2,0.00026431052711070835
361,3,15,0,1,0,4,0.0007174142878719227
362,3,15,0,2,1,4,0.0005286210542214167
363,3,15,11,1,0,2,0.0033982782057091075
364,3,15,11,2,0,2,3.7758646730101195e-05
365,3,15,11,3,1,2,0.00018879323365050596
366,3,11,0,1,0,2,0.00015103458692040478
367,3,11,0,2,1,2,0.0
368,3,11,0,2,1,6,3.7758646730101195e-05
369,3,11,6,1,1,4,0.0004153451140311131
370,3,11,0,1,1,6,0.0003775864673010119
371,3,16,0,1,0,2,0.00011327594019030358
372,3,16,0,2,0,9,0.00011327594019030358
373,3,16,3,3,1,2,0.0018501736897749584
374,3,9,14,1,0,2,0.00015103458692040478
375,3,9,14,2,0,2,0.00015103458692040478
376,3,9,14,3,1,2,0.003549312792629512
377,3,6,0,1,1,3,0.00011327594019030358
378,3,15,0,1,1,2,0.00011327594019030358
379,3,9,0,1,1,4,0.00018879323365050596
380,3,16,14,1,1,8,0.0009439661682525298
381,3,16,14,1,1,2,0.0007551729346020238
382,3,11,0,1,1,2,0.0014725872224739466
383,3,5,0,1,1,8,0.0004908624074913155
384,3,16,3,1,1,5,0.005437245129134572
385,3,9,14,1,1,10,0.0034360368524392086
386,3,14,0,1,1,8,0.0014348285757438454
387,4,12,0,1,0,5,0.002152242863615768
388,4,12,0,2,0,5,7.551729346020239e-05
389,4,12,5,3,1,5,0.003285002265518804
390,4,10,0,1,0,3,0.0010194834617127321
391,4,10,2,2,0,3,0.00022655188038060717
392,4,10,2,3,1,3,0.0049463827216432565
393,4,11,0,1,0,2,0.007513970699290137
394,4,11,0,2,0,2,0.00011327594019030358
395,4,11,9,3,1,2,0.002341036097266274
396,4,1,3,1,0,3,0.00033982782057091076
397,4,1,3,2,0,3,3.7758646730101195e-05
398,4,1,3,3,1,3,0.0010950007551729347
399,4,1,0,1,0,3,0.0012837939888234405
400,4,1,11,2,1,3,3.7758646730101195e-05
401,4,7,0,1,0,8,0.00033982782057091076
402,4,7,0,2,1,8,0.0004153451140311131
403,4,13,0,1,0,2,0.0037381060262800182
404,4,13,0,2,0,2,0.0005663797009515179
405,4,13,0,3,1,2,0.006758797764688114
406,4,12,4,1,0,5,0.0004908624074913155
407,4,12,4,3,1,5,0.0006418969944117203
408,4,6,0,1,0,2,0.00026431052711070835
409,4,6,0,2,1,2,0.0003775864673010119
410,4,6,9,1,0,4,0.00011327594019030358
411,4,6,9,2,1,4,0.00030206917384080956
412,4,7,0,1,0,5,3.7758646730101195e-05
413,4,7,12,2,1,5,0.00018879323365050596
414,4,7,3,2,1,10,7.551729346020239e-05
415,4,7,3,1,0,10,0.00030206917384080956
416,4,7,3,2,1,10,0.00011327594019030358
417,4,13,0,1,1,9,0.001397069929013744
418,4,11,0,1,0,3,0.002756381211297387
419,4,11,0,2,1,3,0.0007174142878719227
420,4,12,0,1,0,6,0.00022655188038060717
421,4,12,0,2,1,7,0.00030206917384080956
422,4,11,0,1,0,7,0.0009062075215224287
423,4,11,5,2,1,7,0.001925690983235161
424,4,1,0,2,1,7,0.00030206917384080956
425,4,8,3,1,0,7,0.0015858631626642502
426,4,8,3,2,1,7,0.0007929315813321251
427,4,1,0,1,0,3,0.00045310376076121433
428,4,1,0,2,1,3,0.0007551729346020238
429,4,8,0,2,1,7,0.002152242863615768
430,4,17,3,2,1,1,0.0007929315813321251
431,4,1,0,1,0,4,0.00011327594019030358
432,4,1,0,2,1,4,0.0003775864673010119
433,4,14,0,1,0,10,0.00045310376076121433
434,4,4,17,1,0,7,0.00011327594019030358
435,4,4,17,2,1,7,0.00030206917384080956
436,4,9,14,1,0,5,0.00011327594019030358
437,4,9,14,2,1,5,0.00018879323365050596
438,4,6,0,1,0,3,0.00022655188038060717
439,4,14,18,1,0,6,0.00015103458692040478
440,4,1,0,1,0,6,0.00015103458692040478
441,4,1,3,1,1,1,0.0010194834617127321
442,4,8,17,1,1,7,0.00045310376076121433
443,4,16,5,1,0,2,0.0015103458692040477
444,4,16,5,2,0,2,0.00015103458692040478
445,4,16,5,3,1,2,0.007211901525449328
446,4,1,0,1,0,1,0.0008306902280622263
447,4,2,0,1,0,2,0.0017368977495846548
448,4,2,9,2,1,2,0.00857121280773297
449,4,5,0,1,0,3,0.00015103458692040478
450,4,5,0,2,1,3,3.7758646730101195e-05
451,4,4,7,1,0,7,0.00026431052711070835
452,4,4,17,2,1,7,0.0006418969944117203
453,4,4,2,1,0,2,0.0015858631626642502
454,4,4,2,2,1,2,0.0011327594019030357
455,4,12,0,1,1,5,0.00015103458692040478
456,4,11,0,1,0,2,3.7758646730101195e-05
457,4,11,0,2,1,2,0.00022655188038060717
458,4,11,3,1,0,2,0.0004908624074913155
459,4,12,15,1,0,9,0.00026431052711070835
460,4,12,15,2,1,9,0.0003775864673010119
461,4,17,15,2,1,1,0.002001208276695363
462,4,13,9,3,1,4,0.0010194834617127321
463,4,1,0,2,1,6,0.00022655188038060717
464,4,5,6,3,1,4,0.0004153451140311131
465,4,12,0,2,1,2,0.00026431052711070835
466,4,13,0,3,1,10,0.0012082766953632382
467,4,10,0,3,1,8,0.00015103458692040478
468,4,18,3,3,1,9,0.0018501736897749584
469,4,7,3,2,1,5,0.0004153451140311131
470,4,12,0,2,1,5,0.005965866183355989
471,4,15,0,2,1,2,0.004380003020691739
472,4,5,3,2,1,7,0.0037003473795499168
473,4,15,5,3,1,3,0.0010572421084428334
474,4,1,0,3,1,8,0.002001208276695363
475,4,14,2,3,1,9,0.0029829330916779943
476,4,6,9,2,1,4,0.00022655188038060717
477,4,8,0,3,1,1,0.00026431052711070835
478,4,15,8,2,1,9,0.0020767255701555657
479,4,13,8,1,1,8,0.0012837939888234405
480,4,14,0,1,1,10,0.00018879323365050596
481,4,14,0,1,1,6,0.00026431052711070835
482,4,14,0,1,1,2,0.00033982782057091076
483,4,9,16,1,1,9,0.0010572421084428334
484,4,11,16,1,1,7,0.0005286210542214167
485,4,10,9,1,1,3,0.0005286210542214167
486,4,1,0,1,1,9,0.0006041383476816191
487,4,8,16,1,1,1,0.0026431052711070836
488,4,14,0,1,1,10,0.00015103458692040478
489,4,11,0,1,1,2,3.7758646730101195e-05
490,4,11,0,1,1,2,0.0005286210542214167
491,4,17,0,1,1,1,0.0032472436187887025
492,4,12,0,1,1,5,0.002567587977646881
493,4,1,0,1,1,9,0.0006796556411418215
494,5,14,10,1,1,10,0.003096209031868298
495,5,12,0,1,0,5,0.0018879323365050596
496,5,12,0,2,0,5,0.00022655188038060717
497,5,12,0,3,1,5,0.00252982933091678
498,5,10,0,1,0,8,0.0015858631626642502
499,5,10,2,2,0,8,0.00026431052711070835
500,5,10,2,3,1,8,0.0006796556411418215
501,5,11,0,1,0,2,0.006834315058148316
502,5,11,0,2,0,2,0.0014348285757438454
503,5,11,0,3,1,2,0.0022277601570759704
504,5,1,0,1,0,3,3.7758646730101195e-05
505,5,1,0,2,1,3,0.00018879323365050596
506,5,1,0,1,0,3,0.00022655188038060717
507,5,1,0,2,0,4,0.00026431052711070835
508,5,1,0,3,1,4,0.0008684488747923274
509,5,17,0,1,0,7,0.00018879323365050596
510,5,17,0,2,1,7,0.00022655188038060717
511,5,12,0,1,0,5,0.00022655188038060717
512,5,12,0,2,1,5,0.00011327594019030358
513,5,10,0,1,0,8,0.00026431052711070835
514,5,10,0,2,1,8,0.00026431052711070835
515,5,11,0,1,0,2,3.7758646730101195e-05
516,5,11,0,2,1,2,0.00030206917384080956
517,5,14,0,1,0,6,0.0003775864673010119
518,5,14,0,2,1,6,0.00022655188038060717
519,5,1,3,1,0,4,0.00045310376076121433
520,5,1,3,2,0,4,3.7758646730101195e-05
521,5,1,3,3,1,4,0.00011327594019030358
522,5,13,0,1,0,1,0.00011327594019030358
523,5,13,0,2,1,1,0.00022655188038060717
524,5,6,0,1,0,2,0.0007551729346020238
525,5,6,0,2,0,2,0.00026431052711070835
526,5,6,0,3,1,2,0.0005286210542214167
527,5,14,3,1,0,2,0.0005286210542214167
528,5,14,3,2,1,2,0.0006041383476816191
529,5,5,0,1,0,4,0.0003775864673010119
530,5,5,9,2,1,4,0.0012837939888234405
531,5,1,0,1,1,6,0.0010950007551729347
532,5,2,0,1,0,4,0.00015103458692040478
533,5,2,0,2,0,4,7.551729346020239e-05
534,5,2,0,3,1,3,0.00022655188038060717
535,5,11,0,1,0,2,7.551729346020239e-05
536,5,11,5,2,0,2,0.0007174142878719227
537,5,11,5,3,1,2,0.00045310376076121433
538,5,2,0,1,1,8,3.7758646730101195e-05
539,5,2,0,1,1,2,0.0004153451140311131
540,5,7,12,1,0,10,0.000981724814982631
541,5,7,12,2,0,5,0.0006796556411418215
542,5,7,12,3,1,10,0.0008684488747923274
543,5,7,4,1,0,8,0.0004153451140311131
544,5,7,4,2,0,4,0.00018879323365050596
545,5,7,4,3,1,8,0.0031717263253285004
546,5,12,18,1,0,5,0.00011327594019030358
547,5,12,18,2,1,5,0.0016613804561244525
548,5,12,0,1,0,5,0.00015103458692040478
549,5,12,0,2,1,5,0.001774656396314756
550,5,11,0,1,0,5,7.551729346020239e-05
551,5,5,17,1,0,3,0.0009062075215224287
552,5,5,17,2,0,3,0.00033982782057091076
553,5,5,17,3,1,8,0.002114484216885667
554,5,10,0,1,0,8,0.0010572421084428334
555,5,10,0,2,1,8,0.0010950007551729347
556,5,12,0,1,1,5,0.0010194834617127321
557,5,7,6,1,0,8,0.0006041383476816191
558,5,7,6,2,1,8,0.000981724814982631
559,5,17,2,1,0,10,0.001397069929013744
560,5,17,2,2,1,8,0.0012460353420933393
561,5,14,3,1,1,1,0.0007929315813321251
562,5,8,0,1,0,1,0.0005663797009515179
563,5,8,0,2,1,10,0.0007174142878719227
564,5,11,6,1,0,2,7.551729346020239e-05
565,5,11,6,2,1,2,0.00018879323365050596
566,5,6,3,1,0,10,0.0006041383476816191
567,5,6,3,2,1,10,0.0009439661682525298
568,5,4,0,1,0,5,0.0021900015103458693
569,5,4,0,2,1,5,0.0007551729346020238
570,5,17,0,1,0,4,0.00475758948799275
571,5,17,0,2,1,4,0.006116900770276394
572,5,1,0,1,0,4,0.0011327594019030357
573,5,1,0,2,1,4,0.0006796556411418215
574,5,14,0,1,0,7,0.000981724814982631
575,5,14,0,2,0,7,0.00022655188038060717
576,5,14,0,3,1,7,0.0006041383476816191
577,5,14,0,1,0,5,0.0007174142878719227
578,5,14,0,2,0,5,0.00033982782057091076
579,5,14,0,3,1,5,0.00505965866183356
580,5,11,3,1,0,2,0.0004153451140311131
581,5,11,3,2,1,9,7.551729346020239e-05
582,5,15,0,1,0,9,0.00022655188038060717
583,5,15,0,2,0,9,7.551729346020239e-05
584,5,15,0,3,1,9,0.00026431052711070835
585,5,1,12,1,0,6,0.00026431052711070835
